county_name,district_name,school_name,street_address,county_district_school_code,city,state,zipcode,zipcode_extn,grade06,grade07,grade08,grade09,grade10,grade11,grade12,economically_disadvantaged,english_learners,female,homeless,male,migrant,military_connected,in_foster_care,with_disabilities,american_indian_or_alaska_native,asian,black_or_african_american,hispanic,native_hawaiian_or_pacific_islander,two_or_more_races,white,home_language,pct_of_students,academic_year
Hudson,Jersey City Public Schools,William L Dickinson High School,2 PALISADE AVE,17-2390-080,JERSEY CITY,NJ,07306,1202,0.0,0.0,0.0,535.0,432.0,373.0,420.0,59.3,18.7,43.5,0.0,56.5,0.0,0.0,0.3,16.3,0.5,21.4,14.7,47.0,0.9,0.3,15.3,Urdu,4.0,2018-2019
Hudson,Jersey City Public Schools,Liberty High School,299 SIP AVENUE,17-2390-082,JERSEY CITY,NJ,07306,,0.0,0.0,0.0,58.0,54.0,59.0,49.0,70.5,0.5,58.2,0.0,41.8,0.0,0.0,0.0,11.8,0.0,17.7,22.7,38.6,1.4,0.0,19.5,English,45.5,2018-2019
Hudson,Jersey City Public Schools,Liberty High School,299 SIP AVENUE,17-2390-082,JERSEY CITY,NJ,07306,,0.0,0.0,0.0,58.0,54.0,59.0,49.0,70.5,0.5,58.2,0.0,41.8,0.0,0.0,0.0,11.8,0.0,17.7,22.7,38.6,1.4,0.0,19.5,Spanish,23.2,2018-2019
Hudson,Jersey City Public Schools,Liberty High School,299 SIP AVENUE,17-2390-082,JERSEY CITY,NJ,07306,,0.0,0.0,0.0,58.0,54.0,59.0,49.0,70.5,0.5,58.2,0.0,41.8,0.0,0.0,0.0,11.8,0.0,17.7,22.7,38.6,1.4,0.0,19.5,Arabic,11.8,2018-2019
Hudson,Jersey City Public Schools,Liberty High School,299 SIP AVENUE,17-2390-082,JERSEY CITY,NJ,07306,,0.0,0.0,0.0,58.0,54.0,59.0,49.0,70.5,0.5,58.2,0.0,41.8,0.0,0.0,0.0,11.8,0.0,17.7,22.7,38.6,1.4,0.0,19.5,Other,10.5,2018-2019
Hudson,Jersey City Public Schools,Liberty High School,299 SIP AVENUE,17-2390-082,JERSEY CITY,NJ,07306,,0.0,0.0,0.0,58.0,54.0,59.0,49.0,70.5,0.5,58.2,0.0,41.8,0.0,0.0,0.0,11.8,0.0,17.7,22.7,38.6,1.4,0.0,19.5,Urdu,5.5,2018-2019
Hudson,Jersey City Public Schools,Liberty High School,299 SIP AVENUE,17-2390-082,JERSEY CITY,NJ,07306,,0.0,0.0,0.0,58.0,54.0,59.0,49.0,70.5,0.5,58.2,0.0,41.8,0.0,0.0,0.0,11.8,0.0,17.7,22.7,38.6,1.4,0.0,19.5,Gujarati,3.6,2018-2019
Hudson,Jersey City Public Schools,Academy I,209 BERGEN AVENUE,17-2390-095,JERSEY CITY,NJ,07305,,150.0,162.0,170.0,0.0,0.0,0.0,0.0,54.1,0.0,49.4,0.0,50.6,0.0,0.0,0.0,10.0,0.0,46.9,18.7,17.2,1.2,2.9,13.1,English,51.5,2018-2019
Hudson,Jersey City Public Schools,Academy I,209 BERGEN AVENUE,17-2390-095,JERSEY CITY,NJ,07305,,150.0,162.0,170.0,0.0,0.0,0.0,0.0,54.1,0.0,49.4,0.0,50.6,0.0,0.0,0.0,10.0,0.0,46.9,18.7,17.2,1.2,2.9,13.1,Other,19.9,2018-2019
Hudson,Jersey City Public Schools,Academy I,209 BERGEN AVENUE,17-2390-095,JERSEY CITY,NJ,07305,,150.0,162.0,170.0,0.0,0.0,0.0,0.0,54.1,0.0,49.4,0.0,50.6,0.0,0.0,0.0,10.0,0.0,46.9,18.7,17.2,1.2,2.9,13.1,Arabic,8.7,2018-2019
Hudson,Jersey City Public Schools,Academy I,209 BERGEN AVENUE,17-2390-095,JERSEY CITY,NJ,07305,,150.0,162.0,170.0,0.0,0.0,0.0,0.0,54.1,0.0,49.4,0.0,50.6,0.0,0.0,0.0,10.0,0.0,46.9,18.7,17.2,1.2,2.9,13.1,Spanish,8.5,2018-2019
Hudson,Jersey City Public Schools,Academy I,209 BERGEN AVENUE,17-2390-095,JERSEY CITY,NJ,07305,,150.0,162.0,170.0,0.0,0.0,0.0,0.0,54.1,0.0,49.4,0.0,50.6,0.0,0.0,0.0,10.0,0.0,46.9,18.7,17.2,1.2,2.9,13.1,Urdu,6.4,2018-2019
Hudson,Jersey City Public Schools,Academy I,209 BERGEN AVENUE,17-2390-095,JERSEY CITY,NJ,07305,,150.0,162.0,170.0,0.0,0.0,0.0,0.0,54.1,0.0,49.4,0.0,50.6,0.0,0.0,0.0,10.0,0.0,46.9,18.7,17.2,1.2,2.9,13.1,Gujarati,5.0,2018-2019
Hudson,Jersey City Public Schools,Frank R Conwell School,111 BRIGHT STREET,17-2390-100,JERSEY CITY,NJ,07302,4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,10.8,53.7,0.0,46.3,0.0,0.0,0.0,14.0,0.0,9.9,20.6,47.5,0.6,1.4,19.9,English,61.9,2018-2019
Hudson,Jersey City Public Schools,Frank R Conwell School,111 BRIGHT STREET,17-2390-100,JERSEY CITY,NJ,07302,4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,10.8,53.7,0.0,46.3,0.0,0.0,0.0,14.0,0.0,9.9,20.6,47.5,0.6,1.4,19.9,Spanish,21.7,2018-2019
Hudson,Jersey City Public Schools,Frank R Conwell School,111 BRIGHT STREET,17-2390-100,JERSEY CITY,NJ,07302,4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,10.8,53.7,0.0,46.3,0.0,0.0,0.0,14.0,0.0,9.9,20.6,47.5,0.6,1.4,19.9,Uncoded languages,7.3,2018-2019
Hudson,Jersey City Public Schools,Frank R Conwell School,111 BRIGHT STREET,17-2390-100,JERSEY CITY,NJ,07302,4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,10.8,53.7,0.0,46.3,0.0,0.0,0.0,14.0,0.0,9.9,20.6,47.5,0.6,1.4,19.9,Other,6.1,2018-2019
Hudson,Jersey City Public Schools,Frank R Conwell School,111 BRIGHT STREET,17-2390-100,JERSEY CITY,NJ,07302,4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,10.8,53.7,0.0,46.3,0.0,0.0,0.0,14.0,0.0,9.9,20.6,47.5,0.6,1.4,19.9,Arabic,1.6,2018-2019
Hudson,Jersey City Public Schools,Frank R Conwell School,111 BRIGHT STREET,17-2390-100,JERSEY CITY,NJ,07302,4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,10.8,53.7,0.0,46.3,0.0,0.0,0.0,14.0,0.0,9.9,20.6,47.5,0.6,1.4,19.9,Urdu,1.4,2018-2019
Hudson,Jersey City Public Schools,Middle School # 4,107 BRIGHT STREET,17-2390-105,JERSEY CITY,NJ,07302,,292.0,253.0,236.0,0.0,0.0,0.0,0.0,63.3,0.1,52.2,0.1,47.8,0.0,0.0,0.1,13.2,0.3,21.6,30.0,34.3,1.0,1.9,10.9,English,55.2,2018-2019
Hudson,Jersey City Public Schools,Middle School # 4,107 BRIGHT STREET,17-2390-105,JERSEY CITY,NJ,07302,,292.0,253.0,236.0,0.0,0.0,0.0,0.0,63.3,0.1,52.2,0.1,47.8,0.0,0.0,0.1,13.2,0.3,21.6,30.0,34.3,1.0,1.9,10.9,Spanish,19.5,2018-2019
Hudson,Jersey City Public Schools,Middle School # 4,107 BRIGHT STREET,17-2390-105,JERSEY CITY,NJ,07302,,292.0,253.0,236.0,0.0,0.0,0.0,0.0,63.3,0.1,52.2,0.1,47.8,0.0,0.0,0.1,13.2,0.3,21.6,30.0,34.3,1.0,1.9,10.9,Other,13.1,2018-2019
Hudson,Jersey City Public Schools,Middle School # 4,107 BRIGHT STREET,17-2390-105,JERSEY CITY,NJ,07302,,292.0,253.0,236.0,0.0,0.0,0.0,0.0,63.3,0.1,52.2,0.1,47.8,0.0,0.0,0.1,13.2,0.3,21.6,30.0,34.3,1.0,1.9,10.9,Arabic,5.8,2018-2019
Hudson,Jersey City Public Schools,Middle School # 4,107 BRIGHT STREET,17-2390-105,JERSEY CITY,NJ,07302,,292.0,253.0,236.0,0.0,0.0,0.0,0.0,63.3,0.1,52.2,0.1,47.8,0.0,0.0,0.1,13.2,0.3,21.6,30.0,34.3,1.0,1.9,10.9,"English, Old (ca.450-1100)",3.5,2018-2019
Hudson,Jersey City Public Schools,Middle School # 4,107 BRIGHT STREET,17-2390-105,JERSEY CITY,NJ,07302,,292.0,253.0,236.0,0.0,0.0,0.0,0.0,63.3,0.1,52.2,0.1,47.8,0.0,0.0,0.1,13.2,0.3,21.6,30.0,34.3,1.0,1.9,10.9,Gujarati,3.1,2018-2019
Hudson,Jersey City Public Schools,Dr. Michael Conti School,182 MERSELES ST,17-2390-110,JERSEY CITY,NJ,07302,2235,55.0,57.0,41.0,0.0,0.0,0.0,0.0,52.5,8.6,48.6,0.0,51.4,0.0,0.0,0.0,18.0,0.0,22.2,14.8,42.2,0.3,5.7,14.8,English,64.2,2018-2019
Hudson,Jersey City Public Schools,Dr. Michael Conti School,182 MERSELES ST,17-2390-110,JERSEY CITY,NJ,07302,2235,55.0,57.0,41.0,0.0,0.0,0.0,0.0,52.5,8.6,48.6,0.0,51.4,0.0,0.0,0.0,18.0,0.0,22.2,14.8,42.2,0.3,5.7,14.8,Spanish,14.9,2018-2019
Hudson,Jersey City Public Schools,Dr. Michael Conti School,182 MERSELES ST,17-2390-110,JERSEY CITY,NJ,07302,2235,55.0,57.0,41.0,0.0,0.0,0.0,0.0,52.5,8.6,48.6,0.0,51.4,0.0,0.0,0.0,18.0,0.0,22.2,14.8,42.2,0.3,5.7,14.8,Other,8.6,2018-2019
Hudson,Jersey City Public Schools,Dr. Michael Conti School,182 MERSELES ST,17-2390-110,JERSEY CITY,NJ,07302,2235,55.0,57.0,41.0,0.0,0.0,0.0,0.0,52.5,8.6,48.6,0.0,51.4,0.0,0.0,0.0,18.0,0.0,22.2,14.8,42.2,0.3,5.7,14.8,Urdu,7.7,2018-2019
Hudson,Jersey City Public Schools,Dr. Michael Conti School,182 MERSELES ST,17-2390-110,JERSEY CITY,NJ,07302,2235,55.0,57.0,41.0,0.0,0.0,0.0,0.0,52.5,8.6,48.6,0.0,51.4,0.0,0.0,0.0,18.0,0.0,22.2,14.8,42.2,0.3,5.7,14.8,Arabic,3.0,2018-2019
Hudson,Jersey City Public Schools,Dr. Michael Conti School,182 MERSELES ST,17-2390-110,JERSEY CITY,NJ,07302,2235,55.0,57.0,41.0,0.0,0.0,0.0,0.0,52.5,8.6,48.6,0.0,51.4,0.0,0.0,0.0,18.0,0.0,22.2,14.8,42.2,0.3,5.7,14.8,Hindi,1.6,2018-2019
Hudson,Jersey City Public Schools,Charles E. Trefurt School,96 FRANKLIN ST,17-2390-120,JERSEY CITY,NJ,07307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,26.3,48.5,0.0,51.5,0.0,0.0,0.3,15.8,0.0,13.3,5.1,73.4,0.0,0.5,7.6,English,44.0,2018-2019
Hudson,Jersey City Public Schools,Charles E. Trefurt School,96 FRANKLIN ST,17-2390-120,JERSEY CITY,NJ,07307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,26.3,48.5,0.0,51.5,0.0,0.0,0.3,15.8,0.0,13.3,5.1,73.4,0.0,0.5,7.6,Spanish,43.3,2018-2019
Hudson,Jersey City Public Schools,Charles E. Trefurt School,96 FRANKLIN ST,17-2390-120,JERSEY CITY,NJ,07307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,26.3,48.5,0.0,51.5,0.0,0.0,0.3,15.8,0.0,13.3,5.1,73.4,0.0,0.5,7.6,Other,5.8,2018-2019
Hudson,Jersey City Public Schools,Charles E. Trefurt School,96 FRANKLIN ST,17-2390-120,JERSEY CITY,NJ,07307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,26.3,48.5,0.0,51.5,0.0,0.0,0.3,15.8,0.0,13.3,5.1,73.4,0.0,0.5,7.6,Hindi,2.7,2018-2019
Hudson,Jersey City Public Schools,Charles E. Trefurt School,96 FRANKLIN ST,17-2390-120,JERSEY CITY,NJ,07307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,26.3,48.5,0.0,51.5,0.0,0.0,0.3,15.8,0.0,13.3,5.1,73.4,0.0,0.5,7.6,Arabic,2.4,2018-2019
Hudson,Jersey City Public Schools,Charles E. Trefurt School,96 FRANKLIN ST,17-2390-120,JERSEY CITY,NJ,07307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,26.3,48.5,0.0,51.5,0.0,0.0,0.3,15.8,0.0,13.3,5.1,73.4,0.0,0.5,7.6,Gujarati,1.8,2018-2019
Hudson,Jersey City Public Schools,"Martin Luther King, Jr. School",886 BERGEN AVE,17-2390-140,JERSEY CITY,NJ,07306,4302,88.0,88.0,73.0,0.0,0.0,0.0,0.0,62.3,21.7,49.1,0.0,50.9,0.0,0.0,0.0,6.4,0.5,21.6,8.6,24.0,0.6,1.0,43.8,Arabic,40.0,2018-2019
Hudson,Jersey City Public Schools,"Martin Luther King, Jr. School",886 BERGEN AVE,17-2390-140,JERSEY CITY,NJ,07306,4302,88.0,88.0,73.0,0.0,0.0,0.0,0.0,62.3,21.7,49.1,0.0,50.9,0.0,0.0,0.0,6.4,0.5,21.6,8.6,24.0,0.6,1.0,43.8,English,27.5,2018-2019
Hudson,Jersey City Public Schools,"Martin Luther King, Jr. School",886 BERGEN AVE,17-2390-140,JERSEY CITY,NJ,07306,4302,88.0,88.0,73.0,0.0,0.0,0.0,0.0,62.3,21.7,49.1,0.0,50.9,0.0,0.0,0.0,6.4,0.5,21.6,8.6,24.0,0.6,1.0,43.8,Spanish,13.5,2018-2019
Hudson,Jersey City Public Schools,"Martin Luther King, Jr. School",886 BERGEN AVE,17-2390-140,JERSEY CITY,NJ,07306,4302,88.0,88.0,73.0,0.0,0.0,0.0,0.0,62.3,21.7,49.1,0.0,50.9,0.0,0.0,0.0,6.4,0.5,21.6,8.6,24.0,0.6,1.0,43.8,Other,12.4,2018-2019
Hudson,Jersey City Public Schools,"Martin Luther King, Jr. School",886 BERGEN AVE,17-2390-140,JERSEY CITY,NJ,07306,4302,88.0,88.0,73.0,0.0,0.0,0.0,0.0,62.3,21.7,49.1,0.0,50.9,0.0,0.0,0.0,6.4,0.5,21.6,8.6,24.0,0.6,1.0,43.8,Urdu,4.0,2018-2019
Hudson,Jersey City Public Schools,"Martin Luther King, Jr. School",886 BERGEN AVE,17-2390-140,JERSEY CITY,NJ,07306,4302,88.0,88.0,73.0,0.0,0.0,0.0,0.0,62.3,21.7,49.1,0.0,50.9,0.0,0.0,0.0,6.4,0.5,21.6,8.6,24.0,0.6,1.0,43.8,Hindi,2.6,2018-2019
Hudson,Jersey City Public Schools,Julia A. Barnes School,91 ASTOR PLACE,17-2390-150,JERSEY CITY,NJ,07304,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,42.4,49.9,0.0,50.1,0.0,0.0,0.5,12.6,0.0,5.1,34.6,55.2,0.3,0.8,4.0,Spanish,48.3,2018-2019
Hudson,Jersey City Public Schools,Julia A. Barnes School,91 ASTOR PLACE,17-2390-150,JERSEY CITY,NJ,07304,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,42.4,49.9,0.0,50.1,0.0,0.0,0.5,12.6,0.0,5.1,34.6,55.2,0.3,0.8,4.0,English,39.7,2018-2019
Hudson,Jersey City Public Schools,Julia A. Barnes School,91 ASTOR PLACE,17-2390-150,JERSEY CITY,NJ,07304,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,42.4,49.9,0.0,50.1,0.0,0.0,0.5,12.6,0.0,5.1,34.6,55.2,0.3,0.8,4.0,Other,6.2,2018-2019
Hudson,Jersey City Public Schools,Julia A. Barnes School,91 ASTOR PLACE,17-2390-150,JERSEY CITY,NJ,07304,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,42.4,49.9,0.0,50.1,0.0,0.0,0.5,12.6,0.0,5.1,34.6,55.2,0.3,0.8,4.0,Arabic,2.7,2018-2019
Hudson,Jersey City Public Schools,Julia A. Barnes School,91 ASTOR PLACE,17-2390-150,JERSEY CITY,NJ,07304,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,42.4,49.9,0.0,50.1,0.0,0.0,0.5,12.6,0.0,5.1,34.6,55.2,0.3,0.8,4.0,"Creoles and pidgins, French-based",2.1,2018-2019
Hudson,Jersey City Public Schools,Julia A. Barnes School,91 ASTOR PLACE,17-2390-150,JERSEY CITY,NJ,07304,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,42.4,49.9,0.0,50.1,0.0,0.0,0.5,12.6,0.0,5.1,34.6,55.2,0.3,0.8,4.0,Tagalog,1.1,2018-2019
Hudson,Jersey City Public Schools,Franklin L. Williams School,222 LAIDLAW AVENUE,17-2390-155,JERSEY CITY,NJ,07306,,285.0,309.0,325.0,0.0,0.0,0.0,0.0,82.7,35.5,49.6,0.1,50.4,0.0,0.0,0.0,15.7,0.0,12.1,9.0,70.2,0.0,0.8,7.9,Spanish,55.2,2018-2019
Hudson,Jersey City Public Schools,Franklin L. Williams School,222 LAIDLAW AVENUE,17-2390-155,JERSEY CITY,NJ,07306,,285.0,309.0,325.0,0.0,0.0,0.0,0.0,82.7,35.5,49.6,0.1,50.4,0.0,0.0,0.0,15.7,0.0,12.1,9.0,70.2,0.0,0.8,7.9,English,27.4,2018-2019
Hudson,Jersey City Public Schools,Franklin L. Williams School,222 LAIDLAW AVENUE,17-2390-155,JERSEY CITY,NJ,07306,,285.0,309.0,325.0,0.0,0.0,0.0,0.0,82.7,35.5,49.6,0.1,50.4,0.0,0.0,0.0,15.7,0.0,12.1,9.0,70.2,0.0,0.8,7.9,Other,7.6,2018-2019
Hudson,Jersey City Public Schools,Franklin L. Williams School,222 LAIDLAW AVENUE,17-2390-155,JERSEY CITY,NJ,07306,,285.0,309.0,325.0,0.0,0.0,0.0,0.0,82.7,35.5,49.6,0.1,50.4,0.0,0.0,0.0,15.7,0.0,12.1,9.0,70.2,0.0,0.8,7.9,Arabic,4.1,2018-2019
Hudson,Jersey City Public Schools,Franklin L. Williams School,222 LAIDLAW AVENUE,17-2390-155,JERSEY CITY,NJ,07306,,285.0,309.0,325.0,0.0,0.0,0.0,0.0,82.7,35.5,49.6,0.1,50.4,0.0,0.0,0.0,15.7,0.0,12.1,9.0,70.2,0.0,0.8,7.9,Gujarati,3.9,2018-2019
Hudson,Jersey City Public Schools,Franklin L. Williams School,222 LAIDLAW AVENUE,17-2390-155,JERSEY CITY,NJ,07306,,285.0,309.0,325.0,0.0,0.0,0.0,0.0,82.7,35.5,49.6,0.1,50.4,0.0,0.0,0.0,15.7,0.0,12.1,9.0,70.2,0.0,0.8,7.9,Tagalog,1.7,2018-2019
Hudson,Jersey City Public Schools,"Ollie Culbreth, Jr. School",153 UNION ST,17-2390-160,JERSEY CITY,NJ,07304,2317,45.0,35.0,33.0,0.0,0.0,0.0,0.0,65.0,1.8,41.4,0.0,58.6,0.0,0.0,2.7,23.9,0.2,1.4,72.0,22.0,0.2,1.4,2.7,English,85.9,2018-2019
Hudson,Jersey City Public Schools,"Ollie Culbreth, Jr. School",153 UNION ST,17-2390-160,JERSEY CITY,NJ,07304,2317,45.0,35.0,33.0,0.0,0.0,0.0,0.0,65.0,1.8,41.4,0.0,58.6,0.0,0.0,2.7,23.9,0.2,1.4,72.0,22.0,0.2,1.4,2.7,Spanish,8.2,2018-2019
Hudson,Jersey City Public Schools,"Ollie Culbreth, Jr. School",153 UNION ST,17-2390-160,JERSEY CITY,NJ,07304,2317,45.0,35.0,33.0,0.0,0.0,0.0,0.0,65.0,1.8,41.4,0.0,58.6,0.0,0.0,2.7,23.9,0.2,1.4,72.0,22.0,0.2,1.4,2.7,Other,4.3,2018-2019
Hudson,Jersey City Public Schools,"Ollie Culbreth, Jr. School",153 UNION ST,17-2390-160,JERSEY CITY,NJ,07304,2317,45.0,35.0,33.0,0.0,0.0,0.0,0.0,65.0,1.8,41.4,0.0,58.6,0.0,0.0,2.7,23.9,0.2,1.4,72.0,22.0,0.2,1.4,2.7,"English, Old (ca.450-1100)",1.6,2018-2019
Hudson,Jersey City Public Schools,"Whitney M. Young, Jr. School",135 STEGMAN ST,17-2390-170,JERSEY CITY,NJ,07305,3208,60.0,53.0,64.0,0.0,0.0,0.0,0.0,68.8,2.1,46.8,0.0,53.2,0.0,0.0,2.0,23.9,0.3,1.1,69.6,25.7,0.3,0.6,2.4,English,85.4,2018-2019
Hudson,Jersey City Public Schools,"Whitney M. Young, Jr. School",135 STEGMAN ST,17-2390-170,JERSEY CITY,NJ,07305,3208,60.0,53.0,64.0,0.0,0.0,0.0,0.0,68.8,2.1,46.8,0.0,53.2,0.0,0.0,2.0,23.9,0.3,1.1,69.6,25.7,0.3,0.6,2.4,Spanish,9.4,2018-2019
Hudson,Jersey City Public Schools,"Whitney M. Young, Jr. School",135 STEGMAN ST,17-2390-170,JERSEY CITY,NJ,07305,3208,60.0,53.0,64.0,0.0,0.0,0.0,0.0,68.8,2.1,46.8,0.0,53.2,0.0,0.0,2.0,23.9,0.3,1.1,69.6,25.7,0.3,0.6,2.4,Other,2.6,2018-2019
Hudson,Jersey City Public Schools,"Whitney M. Young, Jr. School",135 STEGMAN ST,17-2390-170,JERSEY CITY,NJ,07305,3208,60.0,53.0,64.0,0.0,0.0,0.0,0.0,68.8,2.1,46.8,0.0,53.2,0.0,0.0,2.0,23.9,0.3,1.1,69.6,25.7,0.3,0.6,2.4,"English, Old (ca.450-1100)",1.4,2018-2019
Hudson,Jersey City Public Schools,"Whitney M. Young, Jr. School",135 STEGMAN ST,17-2390-170,JERSEY CITY,NJ,07305,3208,60.0,53.0,64.0,0.0,0.0,0.0,0.0,68.8,2.1,46.8,0.0,53.2,0.0,0.0,2.0,23.9,0.3,1.1,69.6,25.7,0.3,0.6,2.4,"Creoles and pidgins, French-based",1.2,2018-2019
Hudson,Jersey City Public Schools,Dr. Maya Angelou Elementary School,239 Ocean Avenue,17-2390-190,JERSEY CITY,NJ,07305,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,3.0,49.2,0.1,50.8,0.0,0.0,0.6,12.6,0.9,5.8,45.0,41.1,1.2,1.3,4.8,English,79.4,2018-2019
Hudson,Jersey City Public Schools,Dr. Maya Angelou Elementary School,239 Ocean Avenue,17-2390-190,JERSEY CITY,NJ,07305,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,3.0,49.2,0.1,50.8,0.0,0.0,0.6,12.6,0.9,5.8,45.0,41.1,1.2,1.3,4.8,Spanish,13.1,2018-2019
Hudson,Jersey City Public Schools,Dr. Maya Angelou Elementary School,239 Ocean Avenue,17-2390-190,JERSEY CITY,NJ,07305,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,3.0,49.2,0.1,50.8,0.0,0.0,0.6,12.6,0.9,5.8,45.0,41.1,1.2,1.3,4.8,Other,2.8,2018-2019
Hudson,Jersey City Public Schools,Dr. Maya Angelou Elementary School,239 Ocean Avenue,17-2390-190,JERSEY CITY,NJ,07305,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,3.0,49.2,0.1,50.8,0.0,0.0,0.6,12.6,0.9,5.8,45.0,41.1,1.2,1.3,4.8,Arabic,2.3,2018-2019
Hudson,Jersey City Public Schools,Dr. Maya Angelou Elementary School,239 Ocean Avenue,17-2390-190,JERSEY CITY,NJ,07305,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,3.0,49.2,0.1,50.8,0.0,0.0,0.6,12.6,0.9,5.8,45.0,41.1,1.2,1.3,4.8,Tagalog,1.5,2018-2019
Hudson,Jersey City Public Schools,Dr. Maya Angelou Elementary School,239 Ocean Avenue,17-2390-190,JERSEY CITY,NJ,07305,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,3.0,49.2,0.1,50.8,0.0,0.0,0.6,12.6,0.9,5.8,45.0,41.1,1.2,1.3,4.8,"Creoles and pidgins, English based",1.0,2018-2019
Hudson,Jersey City Public Schools,Rev. Dr. Ercel F. Webb School,264 VAN HORNE STREET,17-2390-200,JERSEY CITY,NJ,07304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,3.8,50.4,0.0,49.6,0.0,0.0,0.7,22.6,0.0,4.0,37.6,51.4,0.0,0.4,6.7,English,60.9,2018-2019
Hudson,Jersey City Public Schools,Rev. Dr. Ercel F. Webb School,264 VAN HORNE STREET,17-2390-200,JERSEY CITY,NJ,07304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,3.8,50.4,0.0,49.6,0.0,0.0,0.7,22.6,0.0,4.0,37.6,51.4,0.0,0.4,6.7,Spanish,27.2,2018-2019
Hudson,Jersey City Public Schools,Rev. Dr. Ercel F. Webb School,264 VAN HORNE STREET,17-2390-200,JERSEY CITY,NJ,07304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,3.8,50.4,0.0,49.6,0.0,0.0,0.7,22.6,0.0,4.0,37.6,51.4,0.0,0.4,6.7,Uncoded languages,5.4,2018-2019
Hudson,Jersey City Public Schools,Rev. Dr. Ercel F. Webb School,264 VAN HORNE STREET,17-2390-200,JERSEY CITY,NJ,07304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,3.8,50.4,0.0,49.6,0.0,0.0,0.7,22.6,0.0,4.0,37.6,51.4,0.0,0.4,6.7,Other,2.8,2018-2019
Hudson,Jersey City Public Schools,Rev. Dr. Ercel F. Webb School,264 VAN HORNE STREET,17-2390-200,JERSEY CITY,NJ,07304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,3.8,50.4,0.0,49.6,0.0,0.0,0.7,22.6,0.0,4.0,37.6,51.4,0.0,0.4,6.7,Catalan,2.1,2018-2019
Hudson,Jersey City Public Schools,Rev. Dr. Ercel F. Webb School,264 VAN HORNE STREET,17-2390-200,JERSEY CITY,NJ,07304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,3.8,50.4,0.0,49.6,0.0,0.0,0.7,22.6,0.0,4.0,37.6,51.4,0.0,0.4,6.7,Arabic,1.6,2018-2019
Hudson,Jersey City Public Schools,Mahatma K. Gandhi School,143 ROMAINE AVE,17-2390-210,JERSEY CITY,NJ,07306,5218,105.0,98.0,121.0,0.0,0.0,0.0,0.0,56.0,29.7,47.1,0.0,52.9,0.0,0.0,0.1,10.2,0.3,33.4,15.6,19.4,0.5,1.1,29.8,English,29.0,2018-2019
Hudson,Jersey City Public Schools,Mahatma K. Gandhi School,143 ROMAINE AVE,17-2390-210,JERSEY CITY,NJ,07306,5218,105.0,98.0,121.0,0.0,0.0,0.0,0.0,56.0,29.7,47.1,0.0,52.9,0.0,0.0,0.1,10.2,0.3,33.4,15.6,19.4,0.5,1.1,29.8,Arabic,26.6,2018-2019
Hudson,Jersey City Public Schools,Mahatma K. Gandhi School,143 ROMAINE AVE,17-2390-210,JERSEY CITY,NJ,07306,5218,105.0,98.0,121.0,0.0,0.0,0.0,0.0,56.0,29.7,47.1,0.0,52.9,0.0,0.0,0.1,10.2,0.3,33.4,15.6,19.4,0.5,1.1,29.8,Other,20.1,2018-2019
Hudson,Jersey City Public Schools,Mahatma K. Gandhi School,143 ROMAINE AVE,17-2390-210,JERSEY CITY,NJ,07306,5218,105.0,98.0,121.0,0.0,0.0,0.0,0.0,56.0,29.7,47.1,0.0,52.9,0.0,0.0,0.1,10.2,0.3,33.4,15.6,19.4,0.5,1.1,29.8,Spanish,11.3,2018-2019
