gs_school_name,gs_school_address,gs_school_link,rating
Ambassador Christian Academy,"4041 Squankum Allenwood Road, Wall Township, NJ, 08720",https://www.greatschools.org/new-jersey/toms-river/2861-Ambassador-Christian-Academy/,
Madison Avenue Baptist Academy,"900 Madison Avenue, Paterson, NJ, 07501",https://www.greatschools.org/new-jersey/paterson/2862-Madison-Avenue-Baptist-Academy/,
Eastern Christian High School,"50 Oakwood Avenue, North Haledon, NJ, 07508",https://www.greatschools.org/new-jersey/north-haledon/2863-Eastern-Christian-High-School/,
The New Bairn School,"66 Mount Prospect Avenue, Clifton, NJ, 07013",https://www.greatschools.org/new-jersey/clifton/2865-The-New-Bairn-School/,
Hawthorne Christian Academy,"2000 STATE ROUTE 208, Hawthorne, NJ, 07506",https://www.greatschools.org/new-jersey/hawthorne/2866-Hawthorne-Christian-Academy/,
Salem County Christian Academy,"104 SPARKS AVE, Pennsville Township, NJ, 08070",https://www.greatschools.org/new-jersey/pennsville/2867-Salem-County-Christian-Academy/,
Messiah Lutheran School,"630 E Front Street, Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/plainfield/2868-Messiah-Lutheran-School/,
Tranquility Adventist School,"3 ACADEMY LN, Andover Township, NJ, 07821",https://www.greatschools.org/new-jersey/andover/2869-Tranquility-Adventist-School/,
Rabbi Jacob Joseph Yeshiva,"1 Plainfield Avenue, Edison, NJ, 08817",https://www.greatschools.org/new-jersey/edison/2870-Rabbi-Jacob-Joseph-Yeshiva/,
Princeton Junior School,"3270 Lawrenceville Road, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/lawrenceville/2872-Princeton-Junior-School/,
Oak Knoll School of the Holy Child,"44 Blackburn Road, Summit, NJ, 07901",https://www.greatschools.org/new-jersey/summit/2873-Oak-Knoll-School-Of-The-Holy-Child/,
ABC Elementary School,"228 Bidwell Ave, Jersey City, NJ, 07305",https://www.greatschools.org/new-jersey/jersey-city/2875-ABC-Elementary-School/,
Al Ghazaly School,"17 Park Street, Jersey City, NJ, 07304",https://www.greatschools.org/new-jersey/jersey-city/2877-Al-Ghazaly-School/,
All Saints Episcopal Day School,"707 Washington Street, Hoboken, NJ, 07030",https://www.greatschools.org/new-jersey/hoboken/2878-All-Saints-Episcopal-Day-School/,
Apple Montessori Schools - Wayne Nevins,"25 Nevins Road, Wayne, NJ, 07470",https://www.greatschools.org/new-jersey/wayne/2881-Apple-Montessori-Schools---Wayne-Nevins/,
Shore Christian Academy,"P.O. Box 515, Allenwood, NJ, 08720",https://www.greatschools.org/new-jersey/allenwood/2885-Shore-Christian-Academy/,
Benway School,"620 Valley Road, Wayne, NJ, 07470",https://www.greatschools.org/new-jersey/wayne/2886-Benway-School/,
Bethany Christian Academy,"Box 90 Fox Road, Pennsville, NJ, 08070",https://www.greatschools.org/new-jersey/pennsville/2887-Bethany-Christian-Academy/,
Bethel Christian Academy,"580 Mount Prospect Ave, Newark, NJ, 07104",https://www.greatschools.org/new-jersey/newark/2888-Bethel-Christian-Academy/,
Bais Rivka Rochel School,"285 River Avenue, Lakewood Township, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/2889-Bais-Rivka-Rochel-School/,
Brighten Academy,"315 FRIES MILL RD, Mantua Township, NJ, 08080",https://www.greatschools.org/new-jersey/washington-township/2890-Brighten-Academy/,
Happy Day Learning Center,"1111 Preakness Avenue, Wayne, NJ, 07470",https://www.greatschools.org/new-jersey/wayne/2892-Calvary-Christian-Academy/,
Chancellor Academy,"157 West Parkway, Pequannock Township, NJ, 07444",https://www.greatschools.org/new-jersey/pompton-plains/2893-Chancellor-Academy/,
Community High School,"1135 Teaneck Road, Teaneck, NJ, 07666",https://www.greatschools.org/new-jersey/teaneck/2898-Community-High-School/,
Lester D Wilson Elementary School,"525 County Road 513, Franklin Township, NJ, 08867",https://www.greatschools.org/new-jersey/alexandria/29-Lester-D-Wilson-Elementary-School/,
Lakeview School,"10 Oak Drive, Edison, NJ, 08837",https://www.greatschools.org/new-jersey/edison/2901-Lakeview-School/,
Delaware Valley School For Exceptional Children,"87 Pearson Drive, Trenton, NJ, 08610",https://www.greatschools.org/new-jersey/hamilton-township/2903-Delaware-Valley-School-For-Exceptional-Children/,
Emmanuel Day School,"3448 Oak Rd, Vineland, NJ, 08360",https://www.greatschools.org/new-jersey/vineland/2908-Emmanuel-Day-School/,
Essex Valley School,"1 Henderson Drive, West Caldwell, NJ, 07006",https://www.greatschools.org/new-jersey/west-caldwell/2909-Essex-Valley-School/,
Featherbed Lane School Of Clark,"Po Box 918, Clark, NJ, 07066",https://www.greatschools.org/new-jersey/clark/2910-Featherbed-Lane-School-Of-Clark/,
Christian Academy of Merchantville,"113 N Centre St, Merchantville, NJ, 08109",https://www.greatschools.org/new-jersey/merchantville/2911-Christian-Academy-Of-Merchantville/,
Gateway School,"60 High Street, Carteret, NJ, 07008",https://www.greatschools.org/new-jersey/carteret/2912-Gateway-School/,
Good Shepherd Christian Academy,"490 STATE ROUTE 57 W, Washington, NJ, 07882",https://www.greatschools.org/new-jersey/washington/2914-Good-Shepherd-Christian-Academy/,
Badr School,"539 Bergen Avenue, Jersey City, NJ, 07304",https://www.greatschools.org/new-jersey/jersey-city/2917-Badr-School/,
Kenmare Alternative High School,"89 York St, Jersey City, NJ, 07302",https://www.greatschools.org/new-jersey/jersey-city/2920-Kenmare-Alternative-High-School/,
Kings Kids Academy,"315 State Street, Hackensack, NJ, 07601",https://www.greatschools.org/new-jersey/hackensack/2921-Kings-Kids-Academy/,
King's Academy,"131 E Main St, Wrightstown, NJ, 08562",https://www.greatschools.org/new-jersey/wrightstown/2922-Kings-Academy/,
Koinonia Academy,"1040 Plainfield Avenue, Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/plainfield/2923-Koinonia-Academy/,
Lakewood Cheder School Boys,"PO BOX 838, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/2925-Lakewood-Cheder-School-Boys/,
Lambs Road Academy,"190 Lambs Rd, Sewell, NJ, 08080",https://www.greatschools.org/new-jersey/sewell/2926-Lambs-Road-Academy/,
Larc School,"1089 Creek Rd, Bellmawr, NJ, 08031",https://www.greatschools.org/new-jersey/bellmawr/2927-Larc-School/,
Lighthouse Christian School,"716 Main Street, Mount Holly, NJ, 08060",https://www.greatschools.org/new-jersey/mount-holly/2928-Lighthouse-Christian-School/,
Metuchen Christian Academy,"130 Whitman Avenue, Edison, NJ, 08837",https://www.greatschools.org/new-jersey/edison/2930-Metuchen-Christian-Academy/,
Pg Chambers School,"15 HALKO DR, Hanover, NJ, 07927",https://www.greatschools.org/new-jersey/hanover/2931-Pg-Chambers-School/,
Mount Pisgah School,"577 Bergen Ave, Jersey City, NJ, 07304",https://www.greatschools.org/new-jersey/jersey-city/2933-Mount-Pisgah-School/,
Newark Christian School,"275 Sussex Avenue, Newark, NJ, 07107",https://www.greatschools.org/new-jersey/newark/2935-Newark-Christian-School/,
Abundant Life Academy,"390 Washington Avenue, Nutley, NJ, 07110",https://www.greatschools.org/new-jersey/nutley/2937-Abundant-Life-Academy/,
Oak Hill Academy,"347 MIDDLETOWN LINCROFT RD, Middletown Township, NJ, 07738",https://www.greatschools.org/new-jersey/lincroft/2938-Oak-Hill-Academy/,
Oakwood School,"62 Hance Avenue, Tinton Falls, NJ, 07724",https://www.greatschools.org/new-jersey/tinton-falls/2939-Oakwood-School/,
Ocean Academy,"160 Atlantic City Boulevard, Berkeley Township, NJ, 08721",https://www.greatschools.org/new-jersey/berkeley-township/2940-Ocean-Academy/,
Our Lady of Mercy Academy,"1001 Main Road, Newfield, NJ, 08344",https://www.greatschools.org/new-jersey/newfield/2941-Our-Lady-Of-Mercy-Academy/,
Paterson Come-Unity,"535 Martin Luther King's Way, Paterson, NJ, 07514",https://www.greatschools.org/new-jersey/paterson/2942-Paterson-Come-Unity/,
Perth Amboy Catholic School,"500 State Street, Perth Amboy, NJ, 08861",https://www.greatschools.org/new-jersey/perth-amboy/2943-Perth-Amboy-Catholic-School/,
Phillipsburg Christian Academy,"300 Cromwell Street, Phillipsburg, NJ, 08865",https://www.greatschools.org/new-jersey/phillipsburg/2945-Phillipsburg-Christian-Academy/,
Refuge of Hope,"239 Central Ave, Newark, NJ, 07018",https://www.greatschools.org/new-jersey/newark/2947-Refuge-Of-Hope/,
Shalom Torah Academy,"70 AMBOY RD, Marlboro, NJ, 07751",https://www.greatschools.org/new-jersey/marlboro-township/2949-Shalom-Torah-Academy/,
Sprout House,"200 Main Street, Chatham, NJ, 07928",https://www.greatschools.org/new-jersey/chatham/2950-Sprout-House/,
St Paul's Christian School,"714 Herbertsville Road, Brick, NJ, 08724",https://www.greatschools.org/new-jersey/brick/2953-St-Pauls-Christian-School/,
Temple Beth Sholom Pre-School,"1901 Kresson Road, Cherry Hill, NJ, 08003",https://www.greatschools.org/new-jersey/cherry-hill/2958-Temple-Beth-Sholom-Pre-School/,
Tet Christian Academy,"695 Ocean Ave, Jersey City, NJ, 07305",https://www.greatschools.org/new-jersey/jersey-city/2959-Tet-Christian-Academy/,
The Hun School Of Princeton,"176 Edgerstoune Road, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/2962-The-Hun-School-Of-Princeton/,
The Young School & Elementary,"1041 Maple Ave, Ridgefield, NJ, 07657",https://www.greatschools.org/new-jersey/ridgefield/2965-The-Young-School--Elementary/,
Trinity Lutheran School,"167 Palisade Avenue, Bogota, NJ, 07603",https://www.greatschools.org/new-jersey/bogota/2966-Trinity-Lutheran-School/,
Vincent S Mastro Montessori Academy,"35 White Road, Shrewsbury, NJ, 07702",https://www.greatschools.org/new-jersey/little-silver/2968-Vincent-S-Mastro-Montessori-Academy/,
Winding Brook School,"1044 Sycamore Avenue, Tinton Falls, NJ, 07724",https://www.greatschools.org/new-jersey/tinton-falls/2971-Winding-Brook-School/,
Windsor Learning Center,"230-234 Wanaque Ave, Pompton Lakes, NJ, 07442",https://www.greatschools.org/new-jersey/pompton-lakes/2972-Windsor-Learning-Center/,
Yale School Williamstown Campus,"300 North Black Horse Pike, Monroe Township, NJ, 08094",https://www.greatschools.org/new-jersey/monroe-township/2974-Yale-School-Williamstown-Campus/,
Yeshiva Gedolah of Bayonne,"735 Ave C, Bayonne, NJ, 07002",https://www.greatschools.org/new-jersey/bayonne/2975-Yeshiva-Gedolah-Of-Bayonne/,
Ohr Chodosh High School,"1015 Park Avenue, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/2977-Ohr-Chodosh-High-School/,
The Power of Christ's Gospel Academy,"P.O. Box 565 344 Joline Ave, Long Branch, NJ, 07740",https://www.greatschools.org/new-jersey/long-branch/2978-The-Power-Of-Christs-Gospel-Academy/,
JDT Christian Academy,"3600 EARL AVE, Pennsauken Township, NJ, 08110",https://www.greatschools.org/new-jersey/pennsauken/2980-JDT-Christian-Academy/,
Mesivta Pe'Er Hatorah,"501 Prospect St, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/2981-Mesivta-PeEr-Hatorah/,
Villa Victoria Academy,"376 W UPPER FERRY RD, Ewing Township, NJ, 08628",https://www.greatschools.org/new-jersey/ewing/2982-Villa-Victoria-Academy/,
First Christian Pentecostal,"441 Jersey Avenue, Jersey City, NJ, 07302",https://www.greatschools.org/new-jersey/jersey-city/2984-First-Christian-Pentecostal/,
Mesivta High School of Bradley,"P.O. Box 6, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/2986-Mesivta-High-School-Of-Bradley/,
St. Thomas Christian Academy,"135 Salmon St, Brick, NJ, 08723",https://www.greatschools.org/new-jersey/brick/2987-St.-Thomas-Christian-Academy/,
St Teresa Regional School,"27 East Evesham Road, Runnemede, NJ, 08078",https://www.greatschools.org/new-jersey/runnemede/2988-St-Teresa-Regional-School/,
Kearny Christian Academy,"22 Wilson Ave, Kearny, NJ, 07032",https://www.greatschools.org/new-jersey/kearny/2992-Kearny-Christian-Academy/,
Mother Seton School,"1501 New York Avenue, Union City, NJ, 07087",https://www.greatschools.org/new-jersey/union-city/2993-Mother-Seton-School/,
Holy Family Academy,"120 E 2nd St, Bound Brook, NJ, 08805",https://www.greatschools.org/new-jersey/bound-brook/2995-Holy-Family-Academy/,
Yeshiva Tiferes Torah,"873 Vine Avenue, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/2996-Yeshiva-Tiferes-Torah/,
Full Gospel Christian Academy,"531 S Orange Ave, Newark, NJ, 07103",https://www.greatschools.org/new-jersey/newark/2997-Full-Gospel-Christian-Academy/,
Sinai School,"1485 Teaneck Rd Ste 304, Teaneck, NJ, 07666",https://www.greatschools.org/new-jersey/teaneck/2998-Sinai-School/,
St Anthony School,"270 Diamond Bridge Avenue, Hawthorne, NJ, 07506",https://www.greatschools.org/new-jersey/hawthorne/2999-St-Anthony-School/,
Green Brook Academy,"152 Vosseller Avenue, Bound Brook, NJ, 08805",https://www.greatschools.org/new-jersey/bound-brook/3000-Green-Brook-Academy/,
Solomon Schechter Day School,"1418 Pleasant Valley Way, West Orange, NJ, 07052",https://www.greatschools.org/new-jersey/west-orange/3002-Solomon-Schechter-Day-School/,
Solomon Schechter Day School,"275 McKinley Ave, New Milford, NJ, 07646",https://www.greatschools.org/new-jersey/new-milford/3003-Solomon-Schechter-Day-School/,
The Education Academy,"505 US HIGHWAY 9, Lacey Township, NJ, 08734",https://www.greatschools.org/new-jersey/lacey-township/3006-The-Education-Academy/,
Tashbar Of Lakewood,"82 Oak Street, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/3007-Tashbar-Of-Lakewood/,
Stuart Country Day School,"1200 Stuart Road, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/3008-Stuart-Country-Day-School/,
St. Elizabeth Seton Interparoc,"Fourth - Walker Sts, Fairview, NJ, 07022",https://www.greatschools.org/new-jersey/fairview/3010-St.-Elizabeth-Seton-Interparoc/,
Somerset Hills Montessori School,"PO BOX 109, Bernards, NJ, 07920",https://www.greatschools.org/new-jersey/basking-ridge/3011-Somerset-Hills-Montessori-School/,
Ycs-Virginia Harkness Sawtelle,"208 S Mountain Ave, Montclair, NJ, 07042",https://www.greatschools.org/new-jersey/montclair/3012-Ycs-Virginia-Harkness-Sawtelle/,
Beacon Christian Academy,"30 Prospect Avenue, Bayonne, NJ, 07002",https://www.greatschools.org/new-jersey/bayonne/3017-Beacon-Christian-Academy/,
Githens Center Burlington Coun,"40 Cedar Street, Mount Holly, NJ, 08060",https://www.greatschools.org/new-jersey/mount-holly/3018-Githens-Center-Burlington-Coun/,
First Children School,"1030-1108 Plainfield Avenue, Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/fanwood/3022-First-Children-School/,
Creative Achievement Academy-Wood St,"Po Box 865, Vineland, NJ, 08362",https://www.greatschools.org/new-jersey/vineland/3027-Creative-Achievement-Academy-Wood-St/,
Timothy Christian Academy,"1341 Woodlane Road, Mount Holly, NJ, 08060",https://www.greatschools.org/new-jersey/mount-holly/3028-Timothy-Christian-Academy/,
Lakeview Learning Center,"PO BOX 4500, Wayne, NJ, 07474",https://www.greatschools.org/new-jersey/wayne/3029-Lakeview-Learning-Center/,
Delbarton School,"230 Mendham Road, Morristown, NJ, 07960",https://www.greatschools.org/new-jersey/morristown/3030-Delbarton-School/,
Notre Dame Academy,"312 1st Street, Palisades Park, NJ, 07650",https://www.greatschools.org/new-jersey/palisades-park/3033-Notre-Dame-Interparochial-School/,
Japanese Childrens Society,"8 West Bayview Avenue, Englewood Cliffs, NJ, 07632",https://www.greatschools.org/new-jersey/englewood-cliffs/3035-Japanese-Childrens-Society/,
Madrasatu Ahlis Sunnah,"215 North Oraton Parkway, East Orange, NJ, 07017",https://www.greatschools.org/new-jersey/east-orange/3036-Madrasatu-Ahlis-Sunnah/,
Great Commission Christian Academy,"53-57 Marshall Street, Paterson, NJ, 07501",https://www.greatschools.org/new-jersey/paterson/3039-Great-Commission-Christian-Academy/,
Heritage Christian School,"41 Marsellus Place, Garfield, NJ, 07026",https://www.greatschools.org/new-jersey/garfield/3040-Heritage-Christian-School/,
A Child's Place School,"1409 West Front Street, Middletown Township, NJ, 07738",https://www.greatschools.org/new-jersey/middletown/3042-A-Child-S-Place-School/,
Bais Shaindel High School for Girls,"685 River Avenue, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3044-Bais-Shaindel-High-School-For-Girls/,
Cathedral Of Love Christian School,"139 Beverly Rancocas Road, Willingboro, NJ, 08046",https://www.greatschools.org/new-jersey/willingboro/3046-Cathedral-Of-Love-Christian-School/,
Njedda Elementary School,"1481 Main Avenue, Clifton, NJ, 07011",https://www.greatschools.org/new-jersey/clifton/3047-Passaic-County-Elks-Cp-Center--High-School/,
Chad Science Academy,"370 S 7th St, Newark, NJ, 07103",https://www.greatschools.org/new-jersey/newark/3048-Chad-Science-Academy/,
The Childrens Academy,"24 Central Avenue, Newark, NJ, 07102",https://www.greatschools.org/new-jersey/newark/3049-The-Childrens-Academy/,
Collingwood Park SDA School,"276 Shark River Rd, Tinton Falls, NJ, 07753",https://www.greatschools.org/new-jersey/tinton-falls/3051-Collingwood-Park-SDA-School/,
Deal Yeshiva - Boys Division,"1515 Logan Rd, Ocean, NJ, 07712",https://www.greatschools.org/new-jersey/ocean/3053-Deal-Yeshiva---Boys-Division/,
Y C S Fort Lee Education Center,"2300 3rd Street, Fort Lee, NJ, 07024",https://www.greatschools.org/new-jersey/fort-lee/3056-Y-C-S-Fort-Lee-Education-Center/,
Gerrard Berman Day School,"45 Spruce Street, Oakland, NJ, 07436",https://www.greatschools.org/new-jersey/oakland/3057-Gerrard-Berman-Day-School/,
Gilmore Memorial Christian Academy,"131 Haledon Avenue, Paterson, NJ, 07522",https://www.greatschools.org/new-jersey/paterson/3058-Gilmore-Memorial-Christian-Academy/,
Heirs of Promise Chrisitian School,"147 North Avenue, Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/plainfield/3060-Heirs-Of-Promise-Chrisitian-School/,
Kinderland Learning Center,"123 South Main Street, Marlboro Township, NJ, 07746",https://www.greatschools.org/new-jersey/marlboro-township/3063-Kinderland-Learning-Center/,
Marlboro Montessori Academy,"PO BOX 272, Marlboro, NJ, 07765",https://www.greatschools.org/new-jersey/marlboro-township/3065-Marlboro-Montessori-Academy/,
The New Jersey Japanese School,"117 Franklin Avenue, Oakland, NJ, 07436",https://www.greatschools.org/new-jersey/oakland/3066-The-New-Jersey-Japanese-School/,
Noor-Ul-Iman School,"4137 US HIGHWAY 1, South Brunswick Township, NJ, 08852",https://www.greatschools.org/new-jersey/south-brunswick-township/3068-Noor-Ul-Iman-School/,
Northeast Christian Academy,"Po Box 206, Garfield, NJ, 07026",https://www.greatschools.org/new-jersey/garfield/3069-Northeast-Christian-Academy/,
Primary Prep Elementary School,"41 Tuers Avenue, Jersey City, NJ, 07306",https://www.greatschools.org/new-jersey/jersey-city/3070-Primary-Prep-Elementary-School/,
Red Oak School,"94 Tindall Road, Middletown, NJ, 07748",https://www.greatschools.org/new-jersey/middletown/3072-Red-Oak-School/,
St. Aloysius School,"935 Bennetts Mills Rd, Jackson, NJ, 08527",https://www.greatschools.org/new-jersey/jackson/3073-St.-Aloysius-School/,
Seashore School,"345 2nd Ave, Long Branch, NJ, 07740",https://www.greatschools.org/new-jersey/long-branch/3075-Seashore-School/,
Cathedral Preparatory Academy,"205 Smith Street, Perth Amboy, NJ, 08862",https://www.greatschools.org/new-jersey/perth-amboy/3076-Cathedral-Preparatory-Academy/,
South Orange Country Day School,"461 Vose Avenue, South Orange, NJ, 07079",https://www.greatschools.org/new-jersey/south-orange/3077-South-Orange-Country-Day-School/,
Garfield Park Academy,"P.O. Box 189, Willingboro, NJ, 08046",https://www.greatschools.org/new-jersey/willingboro/3080-Garfield-Park-Academy/,
United Academy,"1177 Broad St, Newark, NJ, 07114",https://www.greatschools.org/new-jersey/newark/3081-United-Academy/,
World Harvest Christian Academy,"7201 Westfield Avenue, Pennsauken, NJ, 08110",https://www.greatschools.org/new-jersey/pennsauken/3083-World-Harvest-Christian-Academy/,
Talmud Torah Bais Avrohom,"915 New Hampshire Avenue, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/3085-Talmud-Torah-Bais-Avrohom/,
Yeshiva Shaarei Tzion Girls School,"51 Park Avenue, Piscataway, NJ, 08854",https://www.greatschools.org/new-jersey/piscataway-township/3086-Yeshiva-Shaarei-Tzion-Girls-School/,
Bais Yaakov High School Of Lakewood,"277 James Street, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/3088-Bais-Yaakov-High-School-Of-Lakewood/,
Community Baptist Christian Academy,"211 DEMOTT LN, Franklin Township, NJ, 08873",https://www.greatschools.org/new-jersey/franklin-township/3089-Community-Baptist-Christian-Academy/,
Holmstead School,"14 Hope Street, Ridgewood, NJ, 07450",https://www.greatschools.org/new-jersey/ridgewood/3093-Holmstead-School/,
Ilan High School,"1200 ROSELD AVE, Ocean Township, NJ, 07712",https://www.greatschools.org/new-jersey/ocean-township/3094-Ilan-High-School/,
Kiddie College,"674 New Brunswick Avenue, Rahway, NJ, 07065",https://www.greatschools.org/new-jersey/rahway/3095-Kiddie-College/,
The Learning Center For Exceptional Children,"199 Scoles Avenue, Clifton, NJ, 07012",https://www.greatschools.org/new-jersey/clifton/3096-The-Learning-Center-For-Exceptional-Children/,
Maayanot Yeshiva High School For Girls,"1650 Palisade Avenue, Teaneck, NJ, 07666",https://www.greatschools.org/new-jersey/teaneck/3098-Maayanot-Yeshiva-High-School-For-Girls/,
Nicholas Montessori School,"817 Chimney Rock Road, Bridgewater, NJ, 08836",https://www.greatschools.org/new-jersey/bridgewater/3099-Nicholas-Montessori-School/,
Crestwood Montessori School,"92 Cortelyous Lane, Somerset, NJ, 08873",https://www.greatschools.org/new-jersey/somerset/3100-Crestwood-Montessori-School/,
Search Day Program,"73 Wickapecko Dr., Ocean, NJ, 07712",https://www.greatschools.org/new-jersey/ocean/3104-Search-Day-Program/,
St. Judes Annex,"420 S Black Horse Pike, Blackwood, NJ, 08012",https://www.greatschools.org/new-jersey/blackwood/3105-St.-Judes-Annex/,
Tiferes Bais Yaakov,"613 Oak Street, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/3108-Tiferes-Bais-Yaakov/,
Ycs May Academy,"36 Emory Street, Jersey City, NJ, 07304",https://www.greatschools.org/new-jersey/jersey-city/3111-Ycs-May-Academy/,
Yeshiva K'tana Of Lakewood,"120 2nd Street, Lakewood Township, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/3112-Yeshiva-Ktana-Of-Lakewood/,
Bais Yaakov of Lakewood,"350 Courtney Rd, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3113-Bais-Yaakov-Of-Lakewood/,
Cape Christian Academy,"10 OYSTER RD, Middle Township, NJ, 08210",https://www.greatschools.org/new-jersey/middle-township/3114-Cape-Christian-Academy/,
Parkway South SDA Christian School,"18 Sunset Dr, Petersburg, NJ, 08270",https://www.greatschools.org/new-jersey/petersburg/3115-Parkway-South-SDA-Christian-School/,
The Craig School,"10 Tower Hill Road, Mountain Lakes, NJ, 07046",https://www.greatschools.org/new-jersey/mountain-lakes/3116-The-Craig-School/,
Holy Cross Lutheran School,"280 Crosswicks Road, Bordentown, NJ, 08505",https://www.greatschools.org/new-jersey/bordentown/3117-Holy-Cross-Lutheran-School/,
New Jersey Center for Judaic St.,"801 W Kennedy Blvd, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3118-New-Jersey-Center-For-Judaic-St./,
Mount Sinai SDA School,"35 Arlington Avenue, Trenton, NJ, 08618",https://www.greatschools.org/new-jersey/trenton/3119-Mount-Sinai-SDA-School/,
Friends Academy Of Westampton,"315 Bridge Street, Westampton, NJ, 08060",https://www.greatschools.org/new-jersey/westampton/3122-Friends-Academy-Of-Westampton/,
Torah Academy Of Bergen County,"1600 Queen Anne Road, Teaneck, NJ, 07666",https://www.greatschools.org/new-jersey/teaneck/3124-Torah-Academy-Of-Bergen-County/,
Bnos Yaakon Elementary School,"2 Kent Road, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3125-Bnos-Yaakon-Elementary-School/,
Brookfield Schools,"1009 Haddonfield-Berlin Road, Cherry Hill, NJ, 08034",https://www.greatschools.org/new-jersey/cherry-hill/3126-Brookfield-Schools/,
East Mountain School,"252 COUNTY ROAD 601, Montgomery, NJ, 08502",https://www.greatschools.org/new-jersey/montgomery/3127-East-Mountain-School/,
Cheder Lubavitch,"226 Sussex Avenue, Morristown, NJ, 07960",https://www.greatschools.org/new-jersey/morristown/3128-Cheder-Lubavitch/,
Dickerson Elementary School,"250 Route 24, Chester, NJ, 07930",https://www.greatschools.org/new-jersey/chester/313-Dickerson-Elementary-School/,
Agapeland Child Care Center,"2707 Main St, Sayreville, NJ, 08872",https://www.greatschools.org/new-jersey/sayreville/3130-Agapeland-Child-Care-Center/,
Erial Community Church Christian School,"1725 New Brooklyn Erial Road, Gloucester Township, NJ, 08081",https://www.greatschools.org/new-jersey/gloucester-township/3132-Erial-Community-Church-Christian-School/,
Harvest Christian Academy,"5-7 Mill St, Paterson, NJ, 07501",https://www.greatschools.org/new-jersey/paterson/3133-Harvest-Christian-Academy/,
Hillel Yeshiva High School,"1027 Deal Road, Ocean, NJ, 07712",https://www.greatschools.org/new-jersey/ocean/3135-Hillel-Yeshiva-High-School/,
Morris Namias Shalom Torah Academy,"639 Abbington Drive, Hightstown, NJ, 08520",https://www.greatschools.org/new-jersey/hightstown/3136-Morris-Namias-Shalom-Torah-Academy/,
Politz Day School,"720 Cooper Landing Road, Cherry Hill, NJ, 08002",https://www.greatschools.org/new-jersey/cherry-hill/3137-Politz-Day-School/,
Princeton Friends School,"470 Quaker Road, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/3138-Princeton-Friends-School/,
The American Boychoir School,"19 Lambert Drive, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/3139-The-American-Boychoir-School/,
Yeshiva Ktana Of Passaic Girls,"181 Pennington Avenue, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/3140-Yeshiva-Ktana-Of-Passaic-Girls/,
Christ The Teacher Interparochial School,"359 Whiteman Street, Fort Lee, NJ, 07024",https://www.greatschools.org/new-jersey/fort-lee/3141-Christ-The-Teacher-Interparochial-School/,
All Saints Catholic Academy,"19 W 13th St, Bayonne, NJ, 07002",https://www.greatschools.org/new-jersey/bayonne/3142-All-Saints-Catholic-Academy/,
Young World Day School,"585 Wyckoff Avenue, Mahwah, NJ, 07430",https://www.greatschools.org/new-jersey/mahwah/3144-Young-World-Day-School/,
Rosenbaum Yeshiva Of North Jersey,"666 Kinderkamack Road, River Edge, NJ, 07661",https://www.greatschools.org/new-jersey/river-edge/3145-Rosenbaum-Yeshiva-Of-North-Jersey/,
Church Street KinderCare,"641 S Church St, Mount Laurel, NJ, 08054",https://www.greatschools.org/new-jersey/mount-laurel/3147-Church-Street-KinderCare/,
Waldorf School of Princeton,"1062 Cherry Hill Road, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/3149-Waldorf-School-Of-Princeton/,
St Paul Christian School,"201 Route 31, Flemington, NJ, 08822",https://www.greatschools.org/new-jersey/flemington/3151-St-Paul-Christian-School/,
Peppermint Tree Child Care Center,"165 Fieldcrest Avenue, Edison, NJ, 08837",https://www.greatschools.org/new-jersey/edison/3152-Peppermint-Tree-Child-Care-Center/,
Pat's Day Care Center,"253 Central Ave, Rahway, NJ, 07065",https://www.greatschools.org/new-jersey/rahway/3154-Pats-Day-Care-Center/,
